AssignmentStatus,WorkTimeInSeconds,Input.case,Input.check,Answer.case,Answer.check,Answer.comments,Answer.quest,Answer.result1-1,Answer.result1-2,Answer.result1-3,Answer.result2-1,Answer.result2-2,Answer.result2-3,Answer.result3-1,Answer.result3-2,Answer.result3-3,Answer.result4-1,Answer.result4-2,Answer.result4-3,Answer.result5-1,Answer.result5-2,Answer.result5-3
Approved,80,215,4iir,215,4iir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,481,134,3rir,134,3rir,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,41,134,3rir,134,3rir,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,468,215,4iir,215,4iir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,385,134,3rir,134,3rir,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,98,216,4irr,216,4irr,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant
Approved,218,216,4irr,216,4irr,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant
Approved,62,135,4iii,135,4iii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,404,217,3rii,217,3rii,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,50,135,4iii,135,4iii,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,324,217,3rii,217,3rii,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,718,136,1iii,136,1iii,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,74,217,3rii,217,3rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,491,136,1iii,136,1iii,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,288,218,5iii,218,5iii,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,437,55,4rir,55,4rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,35,56,2iii,56,2iii,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant
Approved,245,218,5iii,218,5iii,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,315,219,1rii,219,1rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,121,56,2iii,56,2iii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant
Approved,673,56,2iii,56,2iii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,117,136,1iii,136,1iii,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,1078,219,1rii,219,1rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant
Approved,147,57,4rri,57,4rri,Interesting task,o,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,365,137,2iri,137,2iri,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,104,219,1rii,219,1rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,116,57,4rri,57,4rri,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant
Approved,92,137,2iri,137,2iri,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant
Approved,58,220,4rri,220,4rri,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,581,57,4rri,57,4rri,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant
Approved,94,138,1rir,138,1rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,195,220,4rri,220,4rri,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,109,138,1rir,138,1rir,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,291,138,1rir,138,1rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,45,220,4rri,220,4rri,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,129,221,3irr,221,3irr,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,151,221,3irr,221,3irr,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,92,221,3irr,221,3irr,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,870,139,5rir,139,5rir,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant
Approved,1049,222,5iir,222,5iir,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,142,139,5rir,139,5rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,45,222,5iir,222,5iir,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,361,139,5rir,139,5rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,54,140,2rir,140,2rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant
Approved,295,222,5iir,222,5iir,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,286,223,2rir,223,2rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant
Approved,738,223,2rir,223,2rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant
Approved,116,223,2rir,223,2rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant
Approved,160,224,3rri,224,3rri,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant
Approved,66,140,2rir,140,2rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant
Approved,1073,224,3rri,224,3rri,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,131,140,2rir,140,2rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant
Approved,214,224,3rri,224,3rri,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,1059,58,3irr,58,3irr,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,48,225,4iri,225,4iri,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,69,58,3irr,58,3irr,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,338,225,4iri,225,4iri,"Please leave a comment if you have any suggestions, questions or remarks",m,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,57,59,3rii,59,3rii,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant
Approved,65,141,4rrr,141,4rrr,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant
Approved,216,59,3rii,59,3rii,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant
Approved,81,141,4rrr,141,4rrr,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant
Approved,241,60,3rir,60,3rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,185,225,4iri,225,4iri,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,314,226,4rrr,226,4rrr,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant
Approved,38,60,3rir,60,3rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,235,60,3rir,60,3rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,45,226,4rrr,226,4rrr,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,461,141,4rrr,141,4rrr,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant
Approved,135,61,4iri,61,4iri,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,100,226,4rrr,226,4rrr,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,40,142,2iir,142,2iir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant
Approved,499,61,4iri,61,4iri,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,73,227,1rir,227,1rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,62,61,4iri,61,4iri,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,725,142,2iir,142,2iir,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant
Approved,61,227,1rir,227,1rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,105,142,2iir,142,2iir,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,119,227,1rir,227,1rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant
Approved,102,143,5rir,143,5rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,157,62,5irr,62,5irr,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,250,228,4iii,228,4iii,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,327,230,1rri,230,1rri,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,260,143,5rir,143,5rir,"Please leave a comment if you have any suggestions, questions or remarks",s,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,248,62,5irr,62,5irr,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,77,230,1rri,230,1rri,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,69,143,5rir,143,5rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,105,230,1rri,230,1rri,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,154,144,4rii,144,4rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,266,231,3iir,231,3iir,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant
Approved,347,63,1rii,63,1rii,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,262,144,4rii,144,4rii,"Please leave a comment if you have any suggestions, questions or remarks",s,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,1125,63,1rii,63,1rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant
Approved,77,63,1rii,63,1rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
Approved,494,144,4rii,144,4rii,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant
Approved,148,64,5rir,64,5rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,495,231,3iir,231,3iir,"I've done 11 of these HITs. In the instructions you say the number to do is limited but you do not say limited to how many. I'm stopping now in case you want people to ONLY do x amount. Where x amount should be specified in the instructions. Alternately, you can specify how many each person can do x amount while setting up the HIT. That way the person will receive a message indicating that there are no more HITs available to them. I want you to get good and useful data so I'll stop in case it's not set up in the way you intended it to be. Thanks.",o,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant
Approved,618,64,5rir,64,5rir,"Please leave a comment if you have any suggestions, questions or remarks",o,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,51,64,5rir,64,5rir,"Please leave a comment if you have any suggestions, questions or remarks",a,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Relevant,Irrelevant,Relevant,Irrelevant,Relevant
Approved,525,65,2iii,65,2iii,"Please leave a comment if you have any suggestions, questions or remarks",o,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant
Approved,103,65,2iii,65,2iii,"Please leave a comment if you have any suggestions, questions or remarks",a,Irrelevant,Irrelevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant,Relevant,Relevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Relevant
